STATION ID,TIME,TWO WEEKS AHEAD,TEN DAYS AHEAD,ONE WEEK AHEAD,THREE DAYS AHEAD,ONE DAY AHEAD,FOUR AHEAD,THREE AHEAD,TWO AHEAD,ONE AHEAD,AVAILABLE BIKES,TARGET
5,2020-02-14 12:10:02,1,0,0,6,33,0,1,0,0,2,0
5,2020-02-14 12:15:02,0,0,0,7,33,1,0,0,2,2,0
5,2020-02-14 12:20:02,0,0,0,6,34,1,0,0,2,0,0
5,2020-02-14 12:25:02,0,0,1,6,32,0,0,2,2,0,9
5,2020-02-14 12:30:02,0,1,0,5,32,0,0,2,0,0,8
5,2020-02-14 12:35:02,1,1,0,5,32,0,2,2,0,9,8
5,2020-02-14 12:40:02,2,2,0,5,33,0,2,0,0,8,7
5,2020-02-14 12:45:02,1,2,1,4,33,2,2,0,9,8,7
5,2020-02-14 12:50:02,0,0,1,4,35,2,0,0,8,7,7
5,2020-02-14 12:55:02,3,0,0,4,34,2,0,9,8,7,7
5,2020-02-14 13:00:02,0,0,4,4,34,0,0,8,7,7,8
5,2020-02-14 13:05:02,0,0,6,5,35,0,9,8,7,7,9
5,2020-02-14 13:10:02,0,1,7,7,35,0,8,7,7,8,9
5,2020-02-14 13:15:02,0,2,5,7,34,9,8,7,7,9,9
5,2020-02-14 13:20:02,2,2,5,6,33,8,7,7,8,9,9
5,2020-02-14 13:25:02,4,0,4,8,32,8,7,7,9,9,9
5,2020-02-14 13:30:02,5,0,2,8,33,7,7,8,9,9,9
5,2020-02-14 13:35:02,5,0,1,8,34,7,7,9,9,9,9
5,2020-02-14 13:40:02,7,0,0,8,34,7,8,9,9,9,10
5,2020-02-14 13:45:02,7,2,2,8,35,7,9,9,9,9,9
5,2020-02-14 13:50:02,7,3,3,8,35,8,9,9,9,10,9
5,2020-02-14 13:55:02,7,3,3,8,35,9,9,9,9,9,9
5,2020-02-14 14:00:02,6,5,6,10,37,9,9,9,10,9,9
5,2020-02-14 14:05:02,3,5,6,10,37,9,9,9,9,9,9
5,2020-02-14 14:10:02,5,6,4,10,37,9,9,10,9,9,9
5,2020-02-14 14:15:02,6,5,3,10,37,9,9,9,9,9,9
5,2020-02-14 14:20:02,7,5,2,10,38,9,10,9,9,9,10
5,2020-02-14 14:25:02,7,5,2,10,39,9,9,9,9,9,12
5,2020-02-14 14:30:01,6,4,4,11,39,10,9,9,9,10,12
5,2020-02-14 14:35:02,7,5,5,11,39,9,9,9,9,12,13
5,2020-02-14 14:40:02,7,5,6,11,39,9,9,9,10,12,12
5,2020-02-14 14:45:02,7,5,6,11,40,9,9,9,12,13,12
5,2020-02-14 14:50:02,7,5,6,11,38,9,9,10,12,12,12
5,2020-02-14 14:55:02,5,5,7,12,38,9,9,12,13,12,11
5,2020-02-14 15:00:02,4,5,8,12,38,9,10,12,12,12,10
5,2020-02-14 15:05:02,6,5,8,12,38,9,12,13,12,11,11
5,2020-02-14 15:10:02,6,6,7,12,38,10,12,12,12,10,11
5,2020-02-14 15:15:02,6,5,7,12,38,12,13,12,11,11,12
5,2020-02-14 15:20:02,7,5,7,12,38,12,12,12,10,11,12
5,2020-02-14 15:25:02,4,6,7,11,38,13,12,11,11,12,12
5,2020-02-14 15:30:02,0,6,8,12,37,12,12,10,11,12,13
5,2020-02-14 15:35:02,0,5,7,11,35,12,11,11,12,12,15
5,2020-02-14 15:40:02,2,3,7,11,38,12,10,11,12,13,18
5,2020-02-14 15:45:02,3,3,8,10,39,11,11,12,12,15,18
5,2020-02-14 15:50:02,3,2,9,10,39,10,11,12,13,18,19
5,2020-02-14 15:55:02,6,1,8,10,39,11,12,12,15,18,17
5,2020-02-14 16:00:02,6,1,8,9,38,11,12,13,18,19,18
5,2020-02-14 16:05:02,6,3,9,9,40,12,12,15,18,17,17
5,2020-02-14 16:10:02,2,4,6,11,39,12,13,18,19,18,17
5,2020-02-14 16:15:02,1,7,6,11,39,12,15,18,17,17,17
5,2020-02-14 16:20:02,2,9,9,14,30,13,18,19,18,17,17
5,2020-02-14 16:25:02,3,11,10,14,24,15,18,17,17,17,19
5,2020-02-14 16:30:02,3,12,9,12,24,18,19,18,17,17,20
5,2020-02-14 16:35:02,2,13,10,11,22,18,17,17,17,19,23
5,2020-02-14 16:40:02,2,14,9,12,20,19,18,17,17,20,22
5,2020-02-14 16:45:02,0,15,10,12,18,17,17,17,19,23,18
5,2020-02-14 16:50:02,1,15,12,14,13,18,17,17,20,22,17
5,2020-02-14 16:55:02,3,13,7,15,10,17,17,19,23,18,14
5,2020-02-14 17:00:02,5,13,5,17,8,17,17,20,22,17,10
5,2020-02-14 17:05:02,6,11,2,16,7,17,19,23,18,14,11
5,2020-02-14 17:10:02,4,7,2,14,0,17,20,22,17,10,11
5,2020-02-14 17:15:02,6,12,3,10,3,19,23,18,14,11,11
5,2020-02-14 17:20:02,6,12,3,9,0,20,22,17,10,11,10
5,2020-02-14 17:25:02,3,15,0,9,1,23,18,14,11,11,14
5,2020-02-14 17:30:02,4,16,1,8,2,22,17,10,11,10,8
5,2020-02-14 17:35:02,7,7,5,7,0,18,14,11,11,14,6
5,2020-02-14 17:40:02,5,3,7,5,2,17,10,11,10,8,5
5,2020-02-14 17:45:02,2,5,12,6,0,14,11,11,14,6,7
5,2020-02-14 17:50:02,4,6,14,5,4,10,11,10,8,5,8
5,2020-02-14 17:55:02,7,8,17,1,4,11,11,14,6,7,0
5,2020-02-14 18:00:02,4,3,16,8,1,11,10,8,5,8,3
5,2020-02-14 18:05:02,6,2,18,3,3,11,14,6,7,0,4
5,2020-02-14 18:10:02,4,4,19,2,0,10,8,5,8,3,3
5,2020-02-14 18:15:02,6,5,17,1,1,14,6,7,0,4,0
5,2020-02-14 18:20:02,7,8,15,3,3,8,5,8,3,3,1
5,2020-02-14 18:25:02,8,10,18,0,0,6,7,0,4,0,0
5,2020-02-14 18:30:02,8,14,21,0,4,5,8,3,3,1,5
5,2020-02-14 18:35:02,2,14,22,2,9,7,0,4,0,0,6
5,2020-02-14 18:40:02,2,18,24,0,4,8,3,3,1,5,8
5,2020-02-14 18:45:02,3,18,25,2,3,0,4,0,0,6,5
5,2020-02-14 18:50:02,1,17,25,6,8,3,3,1,5,8,7
5,2020-02-14 18:55:02,3,14,24,6,12,4,0,0,6,5,7
5,2020-02-14 19:00:02,2,12,26,5,11,3,1,5,8,7,10
5,2020-02-14 19:05:02,5,17,26,2,12,0,0,6,5,7,15
5,2020-02-14 19:10:02,1,19,25,2,9,1,5,8,7,10,14
5,2020-02-14 19:15:02,0,21,24,1,8,0,6,5,7,15,14
5,2020-02-14 19:20:02,0,22,26,0,10,5,8,7,10,14,13
5,2020-02-14 19:25:02,2,19,27,3,11,6,5,7,15,14,15
5,2020-02-14 19:30:02,4,19,28,4,11,8,7,10,14,13,15
5,2020-02-14 19:35:02,6,22,30,7,12,5,7,15,14,15,15
5,2020-02-14 19:40:02,5,19,32,10,12,7,10,14,13,15,16
5,2020-02-14 19:45:02,5,20,32,11,13,7,15,14,15,15,19
5,2020-02-14 19:50:02,6,21,35,12,13,10,14,13,15,16,18
5,2020-02-14 19:55:02,9,22,38,13,11,15,14,15,15,19,18
5,2020-02-14 20:00:02,8,23,38,14,10,14,13,15,16,18,22
5,2020-02-14 20:05:02,8,25,38,15,10,14,15,15,19,18,20
5,2020-02-14 20:10:02,8,26,37,15,10,13,15,16,18,22,21
5,2020-02-14 20:15:02,8,29,36,17,10,15,15,19,18,20,21
5,2020-02-14 20:20:02,8,26,36,20,10,15,16,18,22,21,21
5,2020-02-14 20:25:03,8,28,37,18,9,15,19,18,20,21,21
5,2020-02-14 20:30:02,6,28,37,19,9,16,18,22,21,21,21
5,2020-02-14 20:35:02,6,28,37,19,8,19,18,20,21,21,19
5,2020-02-14 20:40:02,5,28,37,19,7,18,22,21,21,21,19
5,2020-02-14 20:45:02,4,28,36,21,8,18,20,21,21,19,19
5,2020-02-14 20:50:02,4,29,36,21,8,22,21,21,21,19,19
5,2020-02-14 20:55:02,3,29,34,21,8,20,21,21,19,19,19
5,2020-02-14 21:00:02,4,30,35,22,7,21,21,21,19,19,19
5,2020-02-14 21:05:02,4,32,35,22,6,21,21,19,19,19,17
5,2020-02-14 21:10:02,4,33,35,23,8,21,21,19,19,19,18
5,2020-02-14 21:15:02,4,33,35,24,8,21,19,19,19,17,19
5,2020-02-14 21:20:02,2,33,34,25,8,21,19,19,19,18,20
5,2020-02-14 21:25:02,1,31,33,25,7,19,19,19,17,19,20
5,2020-02-14 21:30:02,2,31,33,25,5,19,19,19,18,20,20
5,2020-02-14 21:35:02,3,30,32,27,4,19,19,17,19,20,23
5,2020-02-14 21:40:02,1,29,33,27,4,19,19,18,20,20,23
5,2020-02-14 21:45:02,3,29,34,29,3,19,17,19,20,23,22
5,2020-02-14 21:50:02,2,28,34,30,2,19,18,20,20,23,22
5,2020-02-14 21:55:02,0,27,33,28,2,17,19,20,23,22,17
5,2020-02-14 22:00:02,0,25,32,28,1,18,20,20,23,22,16
5,2020-02-14 22:05:02,0,26,32,28,0,19,20,23,22,17,16
5,2020-02-14 22:10:02,0,25,30,27,1,20,20,23,22,16,17
5,2020-02-14 22:15:02,1,25,30,30,2,20,23,22,17,16,16
5,2020-02-14 22:20:02,1,25,30,30,4,20,23,22,16,17,16
5,2020-02-14 22:25:02,0,25,31,30,4,23,22,17,16,16,16
5,2020-02-14 22:30:02,0,24,31,30,4,23,22,16,17,16,14
5,2020-02-14 22:35:02,0,24,31,29,2,22,17,16,16,16,15
5,2020-02-14 22:40:02,0,24,30,29,2,22,16,17,16,14,17
5,2020-02-14 22:45:02,0,25,31,29,1,17,16,16,16,15,16
5,2020-02-14 22:50:02,0,24,32,29,1,16,17,16,14,17,17
5,2020-02-14 22:55:02,0,24,31,29,2,16,16,16,15,16,17
5,2020-02-14 23:00:02,0,24,31,29,2,17,16,14,17,17,16
5,2020-02-14 23:05:02,2,20,31,28,3,16,16,15,16,17,17
5,2020-02-14 23:10:02,2,20,30,28,3,16,14,17,17,16,17
5,2020-02-14 23:15:02,2,20,30,28,3,16,15,16,17,17,13
5,2020-02-14 23:20:02,3,21,30,29,3,14,17,17,16,17,14
5,2020-02-14 23:25:02,4,21,30,29,3,15,16,17,17,13,14
5,2020-02-14 23:30:02,4,21,31,29,1,17,17,16,17,14,14
5,2020-02-14 23:35:02,4,21,31,29,0,16,17,17,13,14,14
5,2020-02-14 23:40:02,3,20,31,29,0,17,16,17,14,14,16
5,2020-02-14 23:45:02,4,20,32,29,1,17,17,13,14,14,16
5,2020-02-14 23:50:02,4,19,32,29,1,16,17,14,14,16,17
5,2020-02-14 23:55:02,4,19,32,29,1,17,13,14,14,16,15
5,2020-02-15 00:00:02,5,19,32,29,1,17,14,14,16,17,15
5,2020-02-15 00:05:03,6,19,31,29,1,13,14,14,16,15,16
5,2020-02-15 00:10:02,7,19,31,29,1,14,14,16,17,15,16
5,2020-02-15 00:15:02,7,19,31,29,0,14,14,16,15,16,16
5,2020-02-15 00:20:02,8,19,29,29,1,14,16,17,15,16,16
5,2020-02-15 00:25:02,8,19,29,29,1,14,16,15,16,16,17
5,2020-02-15 00:30:02,8,19,29,29,1,16,17,15,16,16,17
5,2020-02-15 00:35:02,7,19,29,29,2,16,15,16,16,17,17
5,2020-02-15 00:40:02,7,19,29,29,2,17,15,16,16,17,17
5,2020-02-15 00:45:02,7,19,30,29,2,15,16,16,17,17,17
5,2020-02-15 00:50:02,8,19,30,29,2,15,16,16,17,17,17
5,2020-02-15 00:55:02,8,19,30,29,2,16,16,17,17,17,17
5,2020-02-15 01:00:02,8,19,30,29,2,16,16,17,17,17,17
5,2020-02-15 01:05:02,8,19,30,29,2,16,17,17,17,17,17
5,2020-02-15 01:10:02,8,19,30,29,2,16,17,17,17,17,17
5,2020-02-15 01:15:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:20:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:25:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:30:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:35:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:40:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:45:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:50:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 01:55:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:00:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:05:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:10:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:15:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:20:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:25:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:30:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:35:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:40:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:45:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:50:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 02:55:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:00:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:05:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:10:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:15:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:20:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:25:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:30:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:35:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:40:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:45:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:50:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 03:55:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:00:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:05:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:10:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:15:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:20:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:25:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:30:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:35:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:40:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:45:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:50:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 04:55:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:00:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:05:01,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:10:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:15:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:20:02,8,19,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:25:02,8,34,30,29,2,17,17,17,17,17,17
5,2020-02-15 05:30:02,8,35,30,29,3,17,17,17,17,17,17
5,2020-02-15 05:35:02,8,35,30,29,3,17,17,17,17,17,17
5,2020-02-15 05:40:02,8,35,30,29,7,17,17,17,17,17,17
5,2020-02-15 05:45:02,8,35,30,29,21,17,17,17,17,17,17
5,2020-02-15 05:50:02,8,35,30,27,21,17,17,17,17,17,17
5,2020-02-15 05:55:02,8,35,30,27,21,17,17,17,17,17,17
5,2020-02-15 06:00:02,8,34,30,27,21,17,17,17,17,17,17
5,2020-02-15 06:05:02,8,34,30,27,19,17,17,17,17,17,17
5,2020-02-15 06:10:02,8,33,30,31,18,17,17,17,17,17,17
5,2020-02-15 06:15:02,8,32,30,39,18,17,17,17,17,17,18
5,2020-02-15 06:20:02,8,30,30,39,18,17,17,17,17,17,18
5,2020-02-15 06:25:02,8,30,30,38,18,17,17,17,17,18,18
5,2020-02-15 06:30:02,8,29,31,36,19,17,17,17,17,18,18
5,2020-02-15 06:35:02,8,26,31,36,17,17,17,17,18,18,18
5,2020-02-15 06:40:02,8,26,31,35,15,17,17,17,18,18,18
5,2020-02-15 06:45:02,8,26,31,36,14,17,17,18,18,18,16
5,2020-02-15 06:50:02,8,23,30,37,14,17,17,18,18,18,16
5,2020-02-15 06:55:02,7,22,30,35,14,17,18,18,18,16,15
5,2020-02-15 07:00:02,7,20,29,33,22,17,18,18,18,16,15
5,2020-02-15 07:05:02,6,17,29,29,26,18,18,18,16,15,15
5,2020-02-15 07:10:02,6,16,29,29,26,18,18,18,16,15,15
5,2020-02-15 07:15:02,5,5,29,23,23,18,18,16,15,15,16
5,2020-02-15 07:20:02,5,6,28,21,24,18,18,16,15,15,15
5,2020-02-15 07:25:02,4,16,28,21,19,18,16,15,15,16,15
5,2020-02-15 07:30:02,4,17,27,31,19,18,16,15,15,15,15
5,2020-02-15 07:35:02,3,10,27,32,12,16,15,15,16,15,15
5,2020-02-15 07:40:02,3,9,26,27,11,16,15,15,15,15,16
5,2020-02-15 07:45:02,3,6,26,22,5,15,15,16,15,15,16
5,2020-02-15 07:50:02,4,0,26,23,4,15,15,15,15,16,16
5,2020-02-15 07:55:02,4,0,26,17,0,15,16,15,15,16,16
5,2020-02-15 08:00:02,4,0,26,12,1,15,15,15,16,16,17
5,2020-02-15 08:05:02,5,10,26,15,4,16,15,15,16,16,17
5,2020-02-15 08:10:02,5,20,26,11,3,15,15,16,16,17,18
5,2020-02-15 08:15:02,5,15,26,13,3,15,15,16,16,17,19
5,2020-02-15 08:20:02,6,13,25,24,6,15,16,16,17,18,21
5,2020-02-15 08:25:02,6,3,25,24,14,15,16,16,17,19,21
5,2020-02-15 08:30:02,7,2,25,19,10,16,16,17,18,21,21
5,2020-02-15 08:35:02,7,1,25,8,0,16,16,17,19,21,20
5,2020-02-15 08:40:02,6,0,25,4,0,16,17,18,21,21,20
5,2020-02-15 08:45:02,15,0,25,0,3,16,17,19,21,20,20
5,2020-02-15 08:50:02,24,0,24,0,1,17,18,21,21,20,20
5,2020-02-15 08:55:02,24,0,22,0,1,17,19,21,20,20,20
5,2020-02-15 09:00:02,24,5,24,1,0,18,21,21,20,20,20
5,2020-02-15 09:05:02,24,3,25,0,0,19,21,20,20,20,20
5,2020-02-15 09:10:02,23,2,25,3,2,21,21,20,20,20,20
5,2020-02-15 09:15:02,23,2,24,1,1,21,20,20,20,20,20
5,2020-02-15 09:20:02,23,0,24,0,6,21,20,20,20,20,20
5,2020-02-15 09:25:02,20,0,23,12,16,20,20,20,20,20,19
5,2020-02-15 09:30:02,20,3,23,19,13,20,20,20,20,20,19
5,2020-02-15 09:35:02,20,3,21,25,14,20,20,20,20,19,25
5,2020-02-15 09:40:02,22,12,23,24,11,20,20,20,20,19,34
5,2020-02-15 09:45:02,21,15,23,24,8,20,20,20,19,25,37
5,2020-02-15 09:50:02,21,11,24,24,8,20,20,20,19,34,37
5,2020-02-15 09:55:02,21,9,24,22,9,20,20,19,25,37,37
5,2020-02-15 10:00:02,21,9,21,20,9,20,20,19,34,37,38
5,2020-02-15 10:05:03,21,10,22,17,9,20,19,25,37,37,38
5,2020-02-15 10:10:02,21,16,22,17,9,20,19,34,37,38,38
5,2020-02-15 10:15:02,20,14,21,15,9,19,25,37,37,38,36
5,2020-02-15 10:20:02,21,13,20,15,8,19,34,37,38,38,36
5,2020-02-15 10:25:02,23,13,17,14,8,25,37,37,38,36,36
5,2020-02-15 10:30:02,23,12,15,15,7,34,37,38,38,36,36
5,2020-02-15 10:35:02,23,12,15,14,7,37,37,38,36,36,36
5,2020-02-15 10:40:02,24,13,14,15,7,37,38,38,36,36,36
5,2020-02-15 10:45:02,24,13,12,13,7,37,38,36,36,36,36
5,2020-02-15 10:50:02,24,13,11,13,7,38,38,36,36,36,35
5,2020-02-15 10:55:02,23,15,10,13,6,38,36,36,36,36,35
5,2020-02-15 11:00:02,24,15,10,13,4,38,36,36,36,35,33
5,2020-02-15 11:05:02,24,14,9,14,4,36,36,36,36,35,33
5,2020-02-15 11:10:02,24,14,8,15,4,36,36,36,35,33,33
5,2020-02-15 11:15:02,23,14,7,15,0,36,36,36,35,33,33
5,2020-02-15 11:20:02,21,14,5,14,0,36,36,35,33,33,34
5,2020-02-15 11:25:02,21,13,6,14,0,36,36,35,33,33,34
5,2020-02-15 11:30:02,21,12,6,13,0,36,35,33,33,34,34
5,2020-02-15 11:35:02,20,12,5,13,1,36,35,33,33,34,34
5,2020-02-15 11:40:02,17,12,6,12,1,35,33,33,34,34,34
5,2020-02-15 11:45:02,16,12,8,11,0,35,33,33,34,34,34
5,2020-02-15 11:50:02,17,12,6,11,0,33,33,34,34,34,34
5,2020-02-15 11:55:02,15,13,8,10,0,33,33,34,34,34,34
5,2020-02-15 12:00:02,14,13,7,9,0,33,34,34,34,34,32
5,2020-02-15 12:05:02,11,14,4,10,2,33,34,34,34,34,30
5,2020-02-15 12:10:02,11,13,0,9,2,34,34,34,34,32,30
5,2020-02-15 12:15:02,12,13,1,9,2,34,34,34,34,30,30
5,2020-02-15 12:20:02,11,12,2,7,0,34,34,34,32,30,29
5,2020-02-15 12:25:03,10,11,2,7,0,34,34,34,30,30,31
5,2020-02-15 12:30:02,10,11,0,6,0,34,34,32,30,29,31
5,2020-02-15 12:35:02,10,11,2,5,9,34,34,30,30,31,31
5,2020-02-15 12:40:02,9,12,0,5,8,34,32,30,29,31,31
5,2020-02-15 12:45:02,9,13,1,4,8,34,30,30,31,31,31
5,2020-02-15 12:50:02,17,15,2,3,7,32,30,29,31,31,31
5,2020-02-15 12:55:02,27,15,2,2,7,30,30,31,31,31,31
5,2020-02-15 13:00:02,27,14,0,4,7,30,29,31,31,31,29
5,2020-02-15 13:05:02,27,11,1,6,7,30,31,31,31,31,29
5,2020-02-15 13:10:02,23,11,11,5,8,29,31,31,31,29,29
5,2020-02-15 13:15:02,22,12,19,5,9,31,31,31,31,29,29
5,2020-02-15 13:20:02,22,10,19,7,9,31,31,31,29,29,26
5,2020-02-15 13:25:02,22,11,13,5,9,31,31,31,29,29,26
5,2020-02-15 13:30:02,22,11,9,6,9,31,31,29,29,26,25
5,2020-02-15 13:35:02,21,9,4,6,9,31,31,29,29,26,25
5,2020-02-15 13:40:02,20,11,4,6,9,31,29,29,26,25,25
5,2020-02-15 13:45:02,20,12,4,6,9,31,29,29,26,25,25
5,2020-02-15 13:50:02,19,12,3,5,10,29,29,26,25,25,25
5,2020-02-15 13:55:02,19,11,2,7,9,29,29,26,25,25,24
5,2020-02-15 14:00:02,16,11,0,7,9,29,26,25,25,25,24
5,2020-02-15 14:05:02,16,11,0,8,9,29,26,25,25,24,24
5,2020-02-15 14:10:02,15,11,1,8,9,26,25,25,25,24,24
5,2020-02-15 14:15:02,14,10,1,8,9,26,25,25,24,24,24
5,2020-02-15 14:20:02,13,8,2,8,9,25,25,25,24,24,24
5,2020-02-15 14:25:03,13,7,0,8,9,25,25,24,24,24,25
5,2020-02-15 14:30:02,14,6,0,8,10,25,25,24,24,24,25
5,2020-02-15 14:35:02,12,6,0,7,12,25,24,24,24,25,25
5,2020-02-15 14:40:02,10,6,0,6,12,25,24,24,24,25,25
5,2020-02-15 14:45:02,9,6,2,6,13,24,24,24,25,25,25
5,2020-02-15 14:50:02,10,6,2,7,12,24,24,24,25,25,25
5,2020-02-15 14:55:02,10,4,0,8,12,24,24,25,25,25,25
5,2020-02-15 15:00:02,11,0,0,8,12,24,24,25,25,25,25
5,2020-02-15 15:05:02,11,0,2,8,11,24,25,25,25,25,25
5,2020-02-15 15:10:02,12,0,2,9,10,24,25,25,25,25,25
5,2020-02-15 15:15:02,9,1,2,9,11,25,25,25,25,25,25
5,2020-02-15 15:20:02,9,3,2,8,11,25,25,25,25,25,25
5,2020-02-15 15:25:02,9,3,2,8,12,25,25,25,25,25,25
5,2020-02-15 15:30:02,9,4,2,8,12,25,25,25,25,25,24
5,2020-02-15 15:35:02,10,3,2,5,12,25,25,25,25,25,24
5,2020-02-15 15:40:02,11,3,1,5,13,25,25,25,25,24,24
5,2020-02-15 15:45:02,11,6,1,5,15,25,25,25,25,24,24
5,2020-02-15 15:50:02,10,6,1,5,18,25,25,25,24,24,24
5,2020-02-15 15:55:02,9,6,0,5,18,25,25,25,24,24,23
5,2020-02-15 16:00:02,9,7,1,5,19,25,25,24,24,24,23
5,2020-02-15 16:05:02,10,7,3,5,17,25,25,24,24,23,21
5,2020-02-15 16:10:02,10,8,3,5,18,25,24,24,24,23,21
5,2020-02-15 16:15:02,10,8,3,5,17,25,24,24,23,21,20
5,2020-02-15 16:20:02,12,9,3,5,17,24,24,24,23,21,20
5,2020-02-15 16:25:02,9,11,3,5,17,24,24,23,21,20,20
5,2020-02-15 16:30:02,10,12,3,5,17,24,24,23,21,20,21
5,2020-02-15 16:35:02,10,9,3,5,19,24,23,21,20,20,22
5,2020-02-15 16:40:02,9,9,3,5,20,24,23,21,20,21,22
5,2020-02-15 16:45:02,9,7,3,5,23,23,21,20,20,22,21
5,2020-02-15 16:50:02,11,12,3,5,22,23,21,20,21,22,21
5,2020-02-15 16:55:02,11,12,3,5,18,21,20,20,22,21,21
5,2020-02-15 17:00:02,12,12,6,5,17,21,20,21,22,21,21
5,2020-02-15 17:05:02,11,12,6,5,14,20,20,22,21,21,21
5,2020-02-15 17:10:02,11,12,6,5,10,20,21,22,21,21,21
5,2020-02-15 17:15:02,10,7,6,5,11,20,22,21,21,21,23
5,2020-02-15 17:20:02,13,5,6,5,11,21,22,21,21,21,24
5,2020-02-15 17:25:02,13,6,6,5,11,22,21,21,21,23,26
5,2020-02-15 17:30:02,13,8,6,5,10,22,21,21,21,24,26
5,2020-02-15 17:35:02,13,11,7,5,14,21,21,21,23,26,25
5,2020-02-15 17:40:02,13,9,8,5,8,21,21,21,24,26,25
5,2020-02-15 17:45:02,14,14,8,5,6,21,21,23,26,25,25
5,2020-02-15 17:50:02,14,13,8,39,5,21,21,24,26,25,24
5,2020-02-15 17:55:02,14,13,9,37,7,21,23,26,25,25,24
5,2020-02-15 18:00:02,14,13,8,40,8,21,24,26,25,24,23
5,2020-02-15 18:05:02,14,13,8,40,0,23,26,25,25,24,24
5,2020-02-15 18:10:02,14,13,8,39,3,24,26,25,24,23,23
5,2020-02-15 18:15:02,14,13,7,40,4,26,25,25,24,24,23
5,2020-02-15 18:20:02,14,13,7,40,3,26,25,24,23,23,22
5,2020-02-15 18:25:02,14,13,6,40,0,25,25,24,24,23,22
5,2020-02-15 18:30:02,13,13,6,39,1,25,24,23,23,22,21
5,2020-02-15 18:35:02,11,37,6,38,0,25,24,24,23,22,21
5,2020-02-15 18:40:02,11,37,6,38,5,24,23,23,22,21,21
5,2020-02-15 18:45:02,10,38,6,34,6,24,24,23,22,21,21
5,2020-02-15 18:50:01,10,37,8,34,8,23,23,22,21,21,20
5,2020-02-15 18:55:02,10,38,8,34,5,24,23,22,21,21,20
5,2020-02-15 19:00:02,10,26,7,36,7,23,22,21,21,20,20
5,2020-02-15 19:05:02,10,26,5,37,7,23,22,21,21,20,20
5,2020-02-15 19:10:02,9,28,6,39,10,22,21,21,20,20,19
5,2020-02-15 19:15:02,11,27,6,39,15,22,21,21,20,20,19
